customerKey,customerSortKey,ip_address,activity_timestamp,activity_date,app_name,domain_name,url,top_level_domain,user_agent
259,BROWSEHIST#232.97.44.69-1621463471000,232.97.44.69,1.62146E+12,1/14/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.4; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
260,BROWSEHIST#209.29.39.15-1609411164000,209.29.39.15,1.60941E+12,6/9/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; nb-no) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5"
261,BROWSEHIST#39.82.117.163-1620693627000,39.82.117.163,1.62069E+12,2/24/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:27.0) Gecko/20121011 Firefox/27.0
262,BROWSEHIST#146.149.245.115-1601617745000,146.149.245.115,1.60162E+12,6/5/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.0; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
263,BROWSEHIST#169.114.227.200-1616713834000,169.114.227.200,1.61671E+12,7/9/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.17 Safari/537.36"
264,BROWSEHIST#106.8.109.239-1605264319000,106.8.109.239,1.60526E+12,9/18/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11"
265,BROWSEHIST#36.151.83.206-1615157556000,36.151.83.206,1.61516E+12,8/17/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11"
266,BROWSEHIST#207.233.60.208-1598724638000,207.233.60.208,1.59872E+12,1/12/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.24 Safari/535.1"
267,BROWSEHIST#102.118.123.11-1601252481000,102.118.123.11,1.60125E+12,4/12/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
268,BROWSEHIST#23.189.213.236-1620498730000,23.189.213.236,1.6205E+12,7/13/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/11.0.696.50"
269,BROWSEHIST#110.24.38.22-1612456688000,110.24.38.22,1.61246E+12,3/4/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24"
270,BROWSEHIST#15.210.137.134-1625510847000,15.210.137.134,1.62551E+12,9/17/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.864.0 Safari/535.2"
271,BROWSEHIST#125.134.252.237-1625867189000,125.134.252.237,1.62587E+12,4/18/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19"
272,BROWSEHIST#155.5.192.129-1601253322000,155.5.192.129,1.60125E+12,1/25/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/534.16+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
273,BROWSEHIST#154.131.176.161-1616598760000,154.131.176.161,1.6166E+12,8/7/2020,profile,rental.com,https://rental.com/profile.aspx,com,Mozilla/5.0 (Windows NT 5.1; rv:14.0) Gecko/20120405 Firefox/14.0a1
274,BROWSEHIST#88.19.75.204-1621771328000,88.19.75.204,1.62177E+12,10/15/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17"
275,BROWSEHIST#224.235.214.98-1608481252000,224.235.214.98,1.60848E+12,4/15/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
276,BROWSEHIST#66.84.152.115-1616503642000,66.84.152.115,1.6165E+12,2/25/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100"
277,BROWSEHIST#238.234.124.248-1625756646000,238.234.124.248,1.62576E+12,9/11/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/10.0.649.0 Safari/534.17"
278,BROWSEHIST#248.196.41.252-1597937669000,248.196.41.252,1.59794E+12,11/10/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
279,BROWSEHIST#227.202.72.157-1621058746000,227.202.72.157,1.62106E+12,12/13/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30"
280,BROWSEHIST#210.32.165.149-1613913409000,210.32.165.149,1.61391E+12,1/19/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.2 Safari/537.36"
281,BROWSEHIST#197.122.105.160-1600527250000,197.122.105.160,1.60053E+12,5/19/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
282,BROWSEHIST#164.134.157.132-1615946122000,164.134.157.132,1.61595E+12,7/1/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0) Gecko/20100101 Firefox/14.0.1
283,BROWSEHIST#100.58.169.24-1612867623000,100.58.169.24,1.61287E+12,1/9/2021,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (compatible; Windows; U; Windows NT 6.2; WOW64; en-US; rv:12.0) Gecko/20120403211507 Firefox/12.0
284,BROWSEHIST#225.178.102.52-1626659674000,225.178.102.52,1.62666E+12,10/3/2020,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:6.0a2) Gecko/20110613 Firefox/6.0a2
285,BROWSEHIST#187.143.88.125-1600803725000,187.143.88.125,1.6008E+12,4/17/2021,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20130331 Firefox/21.0
286,BROWSEHIST#1.96.83.72-1610279110000,1.96.83.72,1.61028E+12,9/12/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13"
287,BROWSEHIST#11.110.35.254-1603077996000,11.110.35.254,1.60308E+12,12/30/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 4.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36"
288,BROWSEHIST#83.144.179.51-1600324031000,83.144.179.51,1.60032E+12,7/2/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30"
289,BROWSEHIST#117.7.21.247-1609222555000,117.7.21.247,1.60922E+12,1/31/2021,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 6.1; U;WOW64; de;rv:11.0) Gecko Firefox/11.0
290,BROWSEHIST#59.158.86.22-1605837759000,59.158.86.22,1.60584E+12,7/1/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.04 Chromium/14.0.808.0 Chrome/14.0.808.0 Safari/535.1"
291,BROWSEHIST#240.87.92.202-1609855226000,240.87.92.202,1.60986E+12,9/12/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
292,BROWSEHIST#5.106.12.180-1605035552000,5.106.12.180,1.60504E+12,4/18/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
293,BROWSEHIST#199.9.128.53-1598905293000,199.9.128.53,1.59891E+12,8/17/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1"
294,BROWSEHIST#96.226.199.34-1624048354000,96.226.199.34,1.62405E+12,7/14/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
295,BROWSEHIST#23.77.72.96-1594113406000,23.77.72.96,1.59411E+12,12/2/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
296,BROWSEHIST#32.1.242.164-1614869922000,32.1.242.164,1.61487E+12,12/10/2020,payment,rental.com,https://rental.com/payment.aspx,com,Googlebot/2.1 (+http://www.google.com/bot.html)
297,BROWSEHIST#153.230.234.230-1597655409000,153.230.234.230,1.59766E+12,12/30/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.23 (KHTML, like Gecko) Chrome/11.0.686.3 Safari/534.23"
298,BROWSEHIST#60.128.202.54-1597422874000,60.128.202.54,1.59742E+12,7/11/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24"
299,BROWSEHIST#237.42.210.93-1617460062000,237.42.210.93,1.61746E+12,12/8/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:14.0) Gecko/20120405 Firefox/14.0a1
300,BROWSEHIST#159.83.118.9-1599506828000,159.83.118.9,1.59951E+12,3/31/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
301,BROWSEHIST#24.211.218.37-1611001870000,24.211.218.37,1.611E+12,2/26/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows 8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30"
302,BROWSEHIST#167.69.232.93-1623422239000,167.69.232.93,1.62342E+12,3/6/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (X11; CrOS i686 0.13.507) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.763.0 Safari/534.35"
303,BROWSEHIST#129.153.118.92-1610468367000,129.153.118.92,1.61047E+12,10/28/2020,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20130406 Firefox/23.0
304,BROWSEHIST#109.90.238.155-1621490781000,109.90.238.155,1.62149E+12,5/24/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24"
305,BROWSEHIST#204.142.32.22-1593950265000,204.142.32.22,1.59395E+12,12/28/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.33 (KHTML, like Gecko) Ubuntu/9.10 Chromium/13.0.752.0 Chrome/13.0.752.0 Safari/534.33"
306,BROWSEHIST#126.242.131.254-1604258842000,126.242.131.254,1.60426E+12,7/7/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.2; rv:21.0) Gecko/20130326 Firefox/21.0
307,BROWSEHIST#225.114.186.210-1601713869000,225.114.186.210,1.60171E+12,11/28/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.113 Safari/534.30"
308,BROWSEHIST#205.233.157.24-1600184324000,205.233.157.24,1.60018E+12,8/14/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
309,BROWSEHIST#120.146.139.151-1617701429000,120.146.139.151,1.6177E+12,9/14/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
310,BROWSEHIST#238.171.130.72-1624275013000,238.171.130.72,1.62428E+12,7/9/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
311,BROWSEHIST#82.227.216.36-1626484186000,82.227.216.36,1.62648E+12,5/8/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20120405 Firefox/14.0a1
312,BROWSEHIST#86.77.208.175-1599145157000,86.77.208.175,1.59915E+12,4/26/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.120 Chrome/15.0.874.120 Safari/535.2"
313,BROWSEHIST#40.112.112.147-1614252017000,40.112.112.147,1.61425E+12,2/22/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
314,BROWSEHIST#127.146.59.113-1594010943000,127.146.59.113,1.59401E+12,3/20/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.7"
315,BROWSEHIST#146.79.175.47-1594953668000,146.79.175.47,1.59495E+12,8/2/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; CrOS i686 0.13.507) AppleWebKit/534.35 (KHTML, like Gecko) Chrome/13.0.763.0 Safari/534.35"
316,BROWSEHIST#136.131.49.68-1594745935000,136.131.49.68,1.59475E+12,12/2/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7"
317,BROWSEHIST#180.174.130.235-1599818086000,180.174.130.235,1.59982E+12,1/26/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
318,BROWSEHIST#53.4.33.51-1601729362000,53.4.33.51,1.60173E+12,8/4/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7"
319,BROWSEHIST#112.234.218.26-1612599356000,112.234.218.26,1.6126E+12,4/2/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
320,BROWSEHIST#105.0.103.188-1597681111000,105.0.103.188,1.59768E+12,10/5/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.15 (KHTML, like Gecko) Chrome/24.0.1295.0 Safari/537.15"
321,BROWSEHIST#197.40.62.14-1615282600000,197.40.62.14,1.61528E+12,7/14/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 7.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30"
322,BROWSEHIST#245.100.134.251-1610169546000,245.100.134.251,1.61017E+12,6/11/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; fr-ch) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
323,BROWSEHIST#76.178.54.192-1611788226000,76.178.54.192,1.61179E+12,11/29/2020,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.0; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
324,BROWSEHIST#115.12.221.102-1597428250000,115.12.221.102,1.59743E+12,2/7/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16"
325,BROWSEHIST#62.98.46.60-1610293680000,62.98.46.60,1.61029E+12,3/26/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1
326,BROWSEHIST#85.50.115.99-1593833503000,85.50.115.99,1.59383E+12,3/22/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30"
327,BROWSEHIST#250.122.185.1-1599910136000,250.122.185.1,1.59991E+12,1/11/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1"
328,BROWSEHIST#35.172.11.186-1616887866000,35.172.11.186,1.61689E+12,9/20/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.13+ (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
329,BROWSEHIST#187.214.231.87-1615697784000,187.214.231.87,1.6157E+12,7/5/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1"
330,BROWSEHIST#31.62.138.236-1624240150000,31.62.138.236,1.62424E+12,6/15/2021,profile,rental.com,https://rental.com/profile.aspx,com,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/12.0
331,BROWSEHIST#20.54.22.119-1609220328000,20.54.22.119,1.60922E+12,8/10/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30"
332,BROWSEHIST#87.205.240.188-1607909062000,87.205.240.188,1.60791E+12,3/15/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows x86; rv:19.0) Gecko/20100101 Firefox/19.0
333,BROWSEHIST#214.26.189.18-1599774947000,214.26.189.18,1.59977E+12,10/9/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1"
334,BROWSEHIST#42.46.195.234-1621286450000,42.46.195.234,1.62129E+12,1/3/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
335,BROWSEHIST#99.135.171.3-1603893834000,99.135.171.3,1.60389E+12,1/24/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.2; rv:22.0) Gecko/20130405 Firefox/22.0
336,BROWSEHIST#157.25.133.118-1611567964000,157.25.133.118,1.61157E+12,5/8/2021,search,rental.com,https://rental.com/search.aspx,com,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1
337,BROWSEHIST#239.16.140.155-1611646883000,239.16.140.155,1.61165E+12,6/1/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24"
338,BROWSEHIST#164.214.165.150-1617935185000,164.214.165.150,1.61794E+12,5/2/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.811.0 Safari/535.1"
339,BROWSEHIST#22.26.51.207-1620707578000,22.26.51.207,1.62071E+12,5/20/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0a2) Gecko/20111101 Firefox/9.0a2
340,BROWSEHIST#213.205.42.168-1599112688000,213.205.42.168,1.59911E+12,10/6/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19"
341,BROWSEHIST#127.220.145.228-1601665641000,127.220.145.228,1.60167E+12,5/13/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
342,BROWSEHIST#248.171.128.201-1612000687000,248.171.128.201,1.612E+12,7/25/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1"
343,BROWSEHIST#115.143.73.132-1613725072000,115.143.73.132,1.61373E+12,9/8/2020,maint,rental.com,https://rental.com/maint.aspx,com,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0
344,BROWSEHIST#213.14.246.112-1598470891000,213.14.246.112,1.59847E+12,11/23/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
345,BROWSEHIST#74.67.78.23-1615511090000,74.67.78.23,1.61551E+12,12/13/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11"
346,BROWSEHIST#32.111.231.39-1603629617000,32.111.231.39,1.60363E+12,3/21/2021,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; th-th) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8"
347,BROWSEHIST#237.28.56.26-1615053314000,237.28.56.26,1.61505E+12,10/12/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.21 (KHTML, like Gecko) Chrome/19.0.1041.0 Safari/535.21"
348,BROWSEHIST#172.232.209.93-1598596335000,172.232.209.93,1.5986E+12,12/16/2020,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
349,BROWSEHIST#168.225.243.92-1609483601000,168.225.243.92,1.60948E+12,8/28/2020,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.120 Safari/535.2"
350,BROWSEHIST#164.73.82.44-1624163438000,164.73.82.44,1.62416E+12,2/14/2021,search,rental.com,https://rental.com/search.aspx,com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1"
351,BROWSEHIST#124.200.33.25-1614656284000,124.200.33.25,1.61466E+12,8/9/2020,payment,rental.com,https://rental.com/payment.aspx,com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11"
352,BROWSEHIST#127.193.53.81-1597298157000,127.193.53.81,1.5973E+12,3/7/2021,payment,rental.com,https://rental.com/payment.aspx,com,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20130514 Firefox/21.0
353,BROWSEHIST#81.126.180.27-1604379353000,81.126.180.27,1.60438E+12,12/12/2020,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
354,BROWSEHIST#235.143.37.171-1608719689000,235.143.37.171,1.60872E+12,6/8/2021,profile,rental.com,https://rental.com/profile.aspx,com,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/14.0.1
355,BROWSEHIST#193.250.22.71-1608642027000,193.250.22.71,1.60864E+12,3/20/2021,profile,rental.com,https://rental.com/profile.aspx,com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
356,BROWSEHIST#18.118.125.207-1622707299000,18.118.125.207,1.62271E+12,2/9/2021,maint,rental.com,https://rental.com/maint.aspx,com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1"
